Symptom_id;Disease_id;Severity;Symptom_desc;Disease_desc
244;782;1;Face numbness (paresthesias);Trigeminal neuralgia facial nerve pain
244;146;2;Face numbness (paresthesias);Cerebral vascular accident stroke
244;213;1;Face numbness (paresthesias);Diabetes high blood sugar
244;274;3;Face numbness (paresthesias);Facial trauma facial injury
244;302;2;Face numbness (paresthesias);Fracture broken bone
244;983;3;Face numbness (paresthesias);Frostbite tissue damage from cold
244;322;1;Face numbness (paresthesias);Guillain Barre syndrome ascending muscle weakness
244;483;1;Face numbness (paresthesias);Multiple sclerosis MS
244;107;1;Face numbness (paresthesias);Brain tumor cancer of the brain
244;698;1;Face numbness (paresthesias);Shingles herpes zoster
244;469;2;Face numbness (paresthesias);Migraine type of headache
244;1315;1;Face numbness (paresthesias);Lacunar stroke
245;948;2;;Ankle fracture broken ankle
245;1084;2;;Ankle sprain
245;126;0;;Cancer tumor
245;321;1;;Gout uric acid crystals in the joint causing inflammation
245;613;1;;Pseudogout calcium deposit arthritis
245;689;1;;Septic arthritis joint infection
245;751;2;;Tendonitis tendon inflammation
245;9;2;;Achilles tendon rupture (heel tendon tear)
245;8;2;;Achilles tendonitis  (heel tendon inflammation)
245;61;2;;Arthritis joint inflammation
245;1121;1;;Bone cancer bone tumor
245;1119;0;;Sarcoma soft tissue cancer
245;1145;1;;Chronic venous insufficiency weakened leg veins
246;969;1;Dementia;Alzheimer's disease dementia
246;1099;1;Dementia;Lewy body dementia common type of dementia
246;207;1;Dementia;Dementia decline in mental ability
246;551;1;Dementia;Parkinson's disease movement disorder
246;329;3;Dementia;Head injury
246;239;3;Dementia;Encephalitis brain infection
246;875;1;Dementia;HIV AIDS Human Immunodeficiency Virus, Acquired Immune Deficiency Syndrome Human immunodeficiency virus [HIV] disease
246;743;1;Dementia;Syphilis treponema pallidum
246;870;3;Dementia;Hydrocephalus brain fluid build-up
246;107;3;Dementia;Brain tumor cancer of the brain
246;25;1;Dementia;Alcoholism
246;1034;3;Dementia;Medication reaction
246;1034;3;Dementia;Medication reaction
246;377;0;Dementia;Hypothyroidism low thyroid hormone
246;172;2;Dementia;Cirrhosis liver failure and scarring
246;1309;0;Dementia;Huntington disease chorea
246;1365;0;Dementia;Tay-Sachs disease
247;1100;2;Facial droop (weakness);Facial nerve paralysis
247;87;1;Facial droop (weakness);Bell's palsy facial muscle weakness
247;146;2;Facial droop (weakness);Cerebral vascular accident stroke
247;775;2;Facial droop (weakness);Transient ischemic attack TIA, reversible stroke
247;274;3;Facial droop (weakness);Facial trauma facial injury
247;642;2;Facial droop (weakness);Ramsay Hunt syndrome viral infection causing facial weakness
247;442;1;Facial droop (weakness);Lyme disease bacterial infection from ticks
247;997;0;Facial droop (weakness);Sarcoidosis inflammatory disease
247;536;2;Facial droop (weakness);Ear infection, middle ear otitis media
247;322;1;Facial droop (weakness);Guillain Barre syndrome ascending muscle weakness
247;126;0;Facial droop (weakness);Cancer tumor
247;1134;0;Facial droop (weakness);Miller Fisher Syndrome rare nerve disease
247;1315;1;Facial droop (weakness);Lacunar stroke
247;1409;0;Facial droop (weakness);Fibromuscular dysplasia FMD
248;302;2;Limping in a child;Fracture broken bone
248;420;2;Limping in a child;Legg Calve Perthes disease childhood hip condition
248;724;2;Limping in a child;Sprain stretched, torn ligament
248;191;2;Limping in a child;Contusion bruise, ecchymosis
248;534;1;Limping in a child;Osteomyelitis bone infection
248;689;3;Limping in a child;Septic arthritis joint infection
248;219;1;Limping in a child;Discitis spinal disk inflammation
248;711;1;Limping in a child;Slipped capital femoral epiphysis adolescent hip disorder
248;442;1;Limping in a child;Lyme disease bacterial infection from ticks
248;1106;2;Limping in a child;Synovitis inflammation of joint lining
249;1114;2;Increased thirst;Diabetes insipidus excessive water loss from the kidneys
249;213;2;Increased thirst;Diabetes high blood sugar
249;99;3;Increased thirst;Blood loss
249;205;3;Increased thirst;Dehydration
249;335;2;Increased thirst;Heat exhaustion
249;1034;3;Increased thirst;Medication reaction
249;315;1;Increased thirst;Gestational diabetes diabetes during pregnancy
250;1034;3;Increased urination (polyuria);Medication reaction
250;213;2;Increased urination (polyuria);Diabetes high blood sugar
250;1114;2;Increased urination (polyuria);Diabetes insipidus excessive water loss from the kidneys
250;315;1;Increased urination (polyuria);Gestational diabetes diabetes during pregnancy
250;793;2;Increased urination (polyuria);Bladder infection cystitis, UTI, urinary tract infection
250;652;1;Increased urination (polyuria);Renal failure, acute sudden kidney failure
250;392;0;Increased urination (polyuria);Interstitial cystitis bladder inflammation
250;185;1;Increased urination (polyuria);Congestive heart failure CHF
251;1118;2;Shin pain;Shin splints tibial stress syndrome
251;140;2;Shin pain;Cellulitis skin infection
251;183;1;Shin pain;Compartment syndrome increased pressure inside muscles
251;191;2;Shin pain;Contusion bruise, ecchymosis
251;204;1;Shin pain;Deep venous thrombosis DVT, venous blood clot
251;302;2;Shin pain;Fracture broken bone
251;510;1;Shin pain;Necrotizing fasciitis life-threatening infection
251;566;0;Shin pain;Peripheral vascular disease blocked blood vessels
251;534;1;Shin pain;Osteomyelitis bone infection
251;1121;1;Shin pain;Bone cancer bone tumor
251;1119;0;Shin pain;Sarcoma soft tissue cancer
252;86;2;Stings;Bee sting wasp sting
252;1125;2;Stings;Jellyfish stings
252;681;3;Stings;Scorpion sting
254;501;2;Sleep disorders;Narcolepsy uncontrollable sleeping
254;927;1;Sleep disorders;Sleep apnea chronic sleep disruption
254;658;1;Sleep disorders;Restless legs syndrome nervous system disorder
254;881;2;Sleep disorders;Teeth grinding bruxism
254;910;1;Sleep disorders;Night terrors nightmares
254;402;2;Sleep disorders;Jet lag
255;488;2;Drooping eyelid (Ptosis);Myasthenia gravis autoimmune disease of the nerves, muscles
255;87;2;Drooping eyelid (Ptosis);Bell's palsy facial muscle weakness
255;528;1;Drooping eyelid (Ptosis);Orbital fracture broken bone near the eye
255;1134;0;Drooping eyelid (Ptosis);Miller Fisher Syndrome rare nerve disease
255;642;2;Drooping eyelid (Ptosis);Ramsay Hunt syndrome viral infection causing facial weakness
255;213;1;Drooping eyelid (Ptosis);Diabetes high blood sugar
255;442;1;Drooping eyelid (Ptosis);Lyme disease bacterial infection from ticks
255;544;0;Drooping eyelid (Ptosis);Pancoast syndrome apical lung tumor
255;815;1;Drooping eyelid (Ptosis);Vertebral-basilar stroke stroke in the back of the brain Vertebro basilar insufficiency
255;146;3;Drooping eyelid (Ptosis);Cerebral vascular accident stroke
255;107;3;Drooping eyelid (Ptosis);Brain tumor cancer of the brain
255;873;1;Drooping eyelid (Ptosis);Cerebral aneurysm brain artery dilation
255;529;1;Drooping eyelid (Ptosis);Orbital mass growth near the eye
255;274;3;Drooping eyelid (Ptosis);Facial trauma facial injury
255;1135;1;Drooping eyelid (Ptosis);Aponeurotic ptosis age-related drooping eyelid
257;927;1;Snoring;Sleep apnea chronic sleep disruption
257;1041;1;Snoring;Obesity
257;704;2;Snoring;Sinusitis sinus infection
257;21;2;Snoring;Alcohol  ethanol abuse
257;28;2;Snoring;Allergy
257;915;2;Snoring;Rhinitis nasal inflammation
257;790;2;Snoring;Upper respiratory tract infection URI, common cold
257;506;1;Snoring;Nasal polyps growths
257;768;2;Snoring;Tonsillitis tonsil infection
257;16;1;Snoring;Adenoiditis (a type of lymph node inflammation)
257;575;0;Snoring;Pickwickian syndrome severe obesity
258;1033;0;Dry skin;Scleroderma progressive hardening of soft tissue
258;763;1;Dry skin;Tinea fungal skin infection
258;1145;1;Dry skin;Chronic venous insufficiency weakened leg veins
258;205;3;Dry skin;Dehydration
258;706;0;Dry skin;Sjogren's syndrome dry eyes and mouth
258;464;1;Dry skin;Menopause end of menstruation and fertility
258;377;1;Dry skin;Hypothyroidism low thyroid hormone
258;367;1;Dry skin;Hyperthyroidism elevated thyroid hormone
258;28;2;Dry skin;Allergy
258;890;1;Dry skin;Psoriasis scaly skin disease
258;1417;0;Dry skin;Ichthyosis
258;1415;0;Dry skin;Hypoparathyroidism
258;1513;0;Dry skin;Scurvy vitamin C deficiency
258;1517;0;Dry skin;Cutaneous T cell lymphoma
259;879;2;Itchy eyes;Allergic conjunctivitis allergic reaction in the eye
259;26;3;Itchy eyes;Allergic reaction
259;527;1;Itchy eyes;Orbital cellulitis soft tissue eye infection
259;186;2;Itchy eyes;Conjunctivitis pink eye
259;98;0;Itchy eyes;Blepharitis eyelid swelling
261;140;1;Elbow swelling;Cellulitis skin infection
261;191;2;Elbow swelling;Contusion bruise, ecchymosis
261;724;2;Elbow swelling;Sprain stretched, torn ligament
261;204;1;Elbow swelling;Deep venous thrombosis DVT, venous blood clot
261;204;1;Elbow swelling;Deep venous thrombosis DVT, venous blood clot
261;443;0;Elbow swelling;Lymphangitis lymph tissue inflammation
261;1211;1;Elbow swelling;Muscle and ligament inflammation enthesopathy
261;414;1;Elbow swelling;Tennis elbow lateral epicondylitis
261;121;1;Elbow swelling;Bursitis inflammation of joint cushion
261;946;0;Elbow swelling;Cubital tunnel syndrome nerve compression in the elbow
261;426;1;Elbow swelling;Ligament sprain connection between two bones
261;427;0;Elbow swelling;Ligament tear connection between two bones
261;1140;0;Elbow swelling;Golfer's elbow medial epicondylitis of elbow
261;751;1;Elbow swelling;Tendonitis tendon inflammation
261;519;1;Elbow swelling;Nursemaid's elbow radial head subluxation
261;740;0;Elbow swelling;Supracondylar fracture elbow fracture
261;302;0;Elbow swelling;Fracture broken bone
261;613;0;Elbow swelling;Pseudogout calcium deposit arthritis
261;752;0;Elbow swelling;Tenosynovitis tendon sheath inflammation
262;584;1;Chest pain;Pleuritis inflammation of the lung's lining, pleurisy
262;115;2;Chest pain;Bronchitis bronchial tube infection
262;492;2;Chest pain;Myocardial infarction heart attack
262;471;0;Chest pain;Mitral valve prolapse abnormal heart valve
262;309;2;Chest pain;Gastroesophageal reflux GERD, heartburn
262;261;0;Chest pain;Esophageal spasm painful muscle contraction
262;1008;2;Chest pain;Coronary artery disease CAD, heart disease
262;59;2;Chest pain;Arrhythmia abnormal heart rhythm
262;585;3;Chest pain;Pneumonia lung infection
262;583;1;Chest pain;Pleural effusion abnormal chest fluid
262;51;0;Chest pain;Anxiety disorder generalized anxiety disorder GAD
262;1017;0;Chest pain;Valvular heart disease abnormal heart valves
262;426;2;Chest pain;Ligament sprain connection between two bones
262;266;0;Chest pain;Essential hypertension high blood pressure
262;265;1;Chest pain;Esophagitis esophageal inflammation
262;790;1;Chest pain;Upper respiratory tract infection URI, common cold
262;185;2;Chest pain;Congestive heart failure CHF
262;65;2;Chest pain;Asthma
262;170;1;Chest pain;Chronic obstructive pulmonary disease COPD, emphysema
262;158;1;Chest pain;Chest trauma injury
262;369;0;Chest pain;Hyperventilation rapid breathing
262;4;0;Chest pain;Abrasions  (scrapes)
262;52;0;Chest pain;Aortic valve stenosis tight heart valve
262;67;1;Chest pain;Atrial fibrillation irregular heart rate
262;105;1;Chest pain;Bradycardia slow heart rate
262;109;1;Chest pain;Breast cancer tumor
262;130;1;Chest pain;Cardiomyopathy weakened heart
262;140;0;Chest pain;Cellulitis skin infection
262;163;2;Chest pain;Cholecystitis inflammation of the gallbladder
262;164;1;Chest pain;Choledocholithiasis stone in bile duct
262;165;0;Chest pain;Cholelithiasis gallstones
262;175;1;Chest pain;Cocaine abuse
262;191;1;Chest pain;Contusion bruise, ecchymosis
262;194;1;Chest pain;Coronary artery dissection heart artery tear
262;221;1;Chest pain;Dissecting aortic aneurysm tearing and dilation of the aorta
262;224;1;Chest pain;Dressler syndrome heart sac inflammation following heart attack or heart surgery
262;227;0;Chest pain;Drug reaction
262;238;1;Chest pain;Empyema collection of pus in chest
262;256;0;Chest pain;Esophageal achalasia swallowing disease
262;259;1;Chest pain;Esophageal foreign body
262;260;1;Chest pain;Esophageal rupture tear in esophagus
262;291;0;Chest pain;Fibromyalgia chronic pain disorder
262;310;1;Chest pain;Gastrointestinal bleeding stomach, intestine bleeding
262;354;1;Chest pain;Hiatal hernia stomach pushes through diaphragm
262;368;1;Chest pain;Hypertrophic cardiomyopathy thickened heart muscle
262;387;0;Chest pain;Influenza seasonal flu
262;440;0;Chest pain;Lung cancer tumor
262;453;0;Chest pain;Mastitis breast infection inflammation
262;493;0;Chest pain;Myocarditis heart muscle inflammation
262;546;1;Chest pain;Pancreatitis pancreas inflammation
262;548;0;Chest pain;Panic disorder
262;561;2;Chest pain;Pericarditis heart sac inflammation
262;586;1;Chest pain;Pneumothorax collapse of lung
262;608;0;Chest pain;Prinzmetal angina heart artery spasm
262;616;1;Chest pain;Pulmonary edema fluid build-up in the lungs
262;617;2;Chest pain;Pulmonary embolism blood clot in the lungs
262;619;0;Chest pain;Pulmonary hypertension high blood pressure in the lungs
262;665;0;Chest pain;Rib fracture broken bone
262;698;1;Chest pain;Shingles herpes zoster
262;703;1;Chest pain;Sickle cell disease disease of red blood cells
262;722;1;Chest pain;Splenic infarction death of spleen
262;729;2;Chest pain;Muscle strain pulled muscle
262;732;0;Chest pain;Stress
262;838;1;Chest pain;Wolff Parkinson White syndrome WPW, additional electrical pathway in the heart
262;876;1;Chest pain;Endocarditis heart valve infection
262;921;1;Chest pain;Atrial flutter irregular heart rate
262;934;0;Chest pain;Muscle spasm charley horse
262;952;1;Chest pain;Broken heart syndrome Takotsubo cardiomyopathy
262;981;1;Chest pain;Ventricular tachycardia VT, dangerous irregular heart beat
262;993;0;Chest pain;Emphysema COPD, lung disease
262;1018;0;Chest pain;Aortic regurgitation leaking heart valve
262;1019;0;Chest pain;Mitral stenosis tight heart valve
262;1020;0;Chest pain;Mitral regurgitation leaking heart valve
262;1069;1;Chest pain;Pneumocystis pneumonia PCP, fungal lung infection
262;1277;0;Chest pain;Extragonadal germ cell tumors
262;1293;0;Chest pain;Friedreich's Ataxia genetic disorder
262;1321;0;Chest pain;Malignant Mesothelioma
262;1339;0;Chest pain;Polyarteritis Nodosa PAN
262;1361;0;Chest pain;Squamous cell lung cancer
262;1363;1;Chest pain;Takayasu's arteritis Giant cell arteritis of the young
262;1433;1;Chest pain;Supraventricular tachycardia SVT
262;1515;0;Chest pain;Beriberi thiamine vitamin B1 deficiency
263;930;1;Skin infection;Carbuncle
263;140;2;Skin infection;Cellulitis skin infection
263;1055;2;Skin infection;Wound infection cut infection
263;896;1;Skin infection;Impetigo bacterial skin infection
263;763;2;Skin infection;Tinea fungal skin infection
263;893;1;Skin infection;Staphylococcus aureus type of bacteria
263;566;1;Skin infection;Peripheral vascular disease blocked blood vessels
263;294;0;Skin infection;Finger pulp infection felon
263;204;1;Skin infection;Deep venous thrombosis DVT, venous blood clot
263;336;0;Skin infection;Heat rash
263;684;0;Skin infection;Sebaceous cyst sac under the skin
263;719;0;Skin infection;Insect bite
263;905;0;Skin infection;Erysipelas bacterial skin infection
263;916;0;Skin infection;Ringworm of the scalp tinea capitis
263;1054;2;Skin infection;Foreign body in a wound
263;1057;0;Skin infection;Hidradenitis suppurativa chronic collections of pus
263;1455;0;Skin infection;Neutropenia
263;884;1;Skin infection;Cradle cap infant scalp rash
264;306;2;Stomach and abdominal pain;Gastric ulcer stomach ulcer
264;307;1;Stomach and abdominal pain;Gastritis stomach inflammation
264;165;1;Stomach and abdominal pain;Cholelithiasis gallstones
264;308;2;Stomach and abdominal pain;Gastroenteritis intestinal infection
264;309;2;Stomach and abdominal pain;Gastroesophageal reflux GERD, heartburn
264;310;1;Stomach and abdominal pain;Gastrointestinal bleeding stomach, intestine bleeding
264;56;2;Stomach and abdominal pain;Appendicitis
